set_name,set_number,card_number,name,sub_name,rarity,cost,inkwell,ink_color,strength,willpower,lore,classifications,img
Into the Inklands,3,87,Skippy,Energetic Rabbit,Common,2,TRUE,Emerald,2,2,1,"['Storyborn', 'Ally']",3-87-en-sp.webp
Into the Inklands,3,88,Starkey,Devious Pirate,Uncommon,7,TRUE,Emerald,6,6,3,"['Storyborn', 'Ally', 'Pirate']",3-88-en-sp.webp
Into the Inklands,3,89,Stitch,Covert Agent,Rare,5,TRUE,Emerald,3,3,2,"['Dreamborn', 'Hero', 'Alien']",3-89-en-sp.webp
Into the Inklands,3,90,Ursula,Deceiver,Uncommon,2,TRUE,Emerald,1,3,1,"['Storyborn', 'Villain', 'Sorcerer']",3-90-en-sp.webp
Into the Inklands,3,91,Ursula,Deceiver of All,Legendary,3,TRUE,Emerald,2,3,1,"['Dreamborn', 'Villain', 'Sorcerer']",3-91-en-sp.webp
Into the Inklands,3,92,Wildcat,Mechanic,Uncommon,3,TRUE,Emerald,2,3,1,"['Storyborn', 'Ally']",3-92-en-sp.webp
Into the Inklands,3,93,Zazu,Steward of the Pride Lands,Common,1,TRUE,Emerald,2,1,1,"['Storyborn', 'Ally']",3-93-en-sp.webp
Into the Inklands,3,94,Has Set My Heaaaaaaart .Â .Â .,,Uncommon,2,TRUE,Emerald,,,,[nan],3-94-en-sp.webp
Into the Inklands,3,95,I Will Find My Way,,Common,1,TRUE,Emerald,,,,[nan],3-95-en-sp.webp
Into the Inklands,3,96,Strike a Good Match,,Common,2,TRUE,Emerald,,,,[nan],3-96-en-sp.webp
Into the Inklands,3,97,Airfoil,,Common,2,TRUE,Emerald,,,,[nan],3-97-en-sp.webp
Into the Inklands,3,98,Robin's Bow,,Uncommon,3,FALSE,Emerald,,,,[nan],3-98-en-sp.webp
Into the Inklands,3,99,Starlight Vial,,Rare,4,FALSE,Emerald,,,,[nan],3-99-en-sp.webp
Into the Inklands,3,100,De Vil Manor,Cruella's Estate,Common,1,TRUE,Emerald,,4,1,[nan],3-100-en-sp.webp
Into the Inklands,3,101,Fang,River City,Rare,4,TRUE,Emerald,,6,2,[nan],3-101-en-sp.webp
Into the Inklands,3,102,Kuzco's Palace,Home of the Emperor,Uncommon,3,TRUE,Emerald,,7,1,[nan],3-102-en-sp.webp
Into the Inklands,3,103,Ariel,Adventurous Collector,Super_rare,3,TRUE,Ruby,2,3,1,"['Dreamborn', 'Hero', 'Princess']",3-103-en-sp.webp
Into the Inklands,3,104,Billy Bones,Keeper of the Map,Common,5,TRUE,Ruby,6,5,1,"['Storyborn', 'Alien', 'Pirate']",3-104-en-sp.webp
Into the Inklands,3,105,Captain Hook,Master Swordsman,Rare,5,TRUE,Ruby,5,4,1,"['Dreamborn', 'Villain', 'Pirate', 'Captain']",3-105-en-sp.webp
Into the Inklands,3,106,Della Duck,Unstoppable Mom,Common,2,FALSE,Ruby,3,3,0,"['Storyborn', 'Ally']",3-106-en-sp.webp
Into the Inklands,3,107,HeiHei,Accidental Explorer,Uncommon,2,TRUE,Ruby,3,2,1,"['Storyborn', 'Ally']",3-107-en-sp.webp
Into the Inklands,3,108,Hydra,Deadly Serpent,Legendary,6,FALSE,Ruby,6,5,2,['Storyborn'],3-108-en-sp.webp
Into the Inklands,3,109,Jim Hawkins,Space Traveler,Legendary,5,TRUE,Ruby,4,4,2,"['Storyborn', 'Hero']",3-109-en-sp.webp
Into the Inklands,3,110,Jim Hawkins,Thrill Seeker,Common,2,TRUE,Ruby,3,2,1,"['Dreamborn', 'Hero']",3-110-en-sp.webp
Into the Inklands,3,111,Kakamora,Menacing Sailor,Common,3,FALSE,Ruby,3,2,1,"['Storyborn', 'Pirate']",3-111-en-sp.webp
Into the Inklands,3,112,Madame Medusa,The Boss,Super_rare,6,FALSE,Ruby,4,4,1,"['Storyborn', 'Villain']",3-112-en-sp.webp
Into the Inklands,3,113,Maui,Soaring Demigod,Uncommon,3,FALSE,Ruby,5,2,0,"['Storyborn', 'Hero', 'Deity']",3-113-en-sp.webp
Into the Inklands,3,114,Maui,Whale,Rare,7,TRUE,Ruby,8,8,1,"['Storyborn', 'Hero', 'Deity']",3-114-en-sp.webp
Into the Inklands,3,115,Milo Thatch,Spirited Scholar,Common,2,TRUE,Ruby,2,2,1,"['Storyborn', 'Hero']",3-115-en-sp.webp
Into the Inklands,3,116,Moana,Born Leader,Rare,5,TRUE,Ruby,4,4,2,"['Floodborn', 'Hero', 'Princess', 'Captain']",3-116-en-sp.webp
Into the Inklands,3,117,Moana,Undeterred Voyager,Common,4,TRUE,Ruby,3,4,1,"['Storyborn', 'Hero', 'Princess']",3-117-en-sp.webp
Into the Inklands,3,118,Nutsy,Vulture Henchman,Common,2,TRUE,Ruby,2,3,1,"['Storyborn', 'Ally']",3-118-en-sp.webp
Into the Inklands,3,119,Peter Pan,Never Land Hero,Common,3,TRUE,Ruby,1,3,2,"['Storyborn', 'Hero']",3-119-en-sp.webp
Into the Inklands,3,120,Peter Pan,Pirate's Bane,Rare,6,TRUE,Ruby,4,5,2,"['Floodborn', 'Hero']",3-120-en-sp.webp
Into the Inklands,3,121,Prince Eric,Expert Helmsman,Super_rare,4,FALSE,Ruby,2,2,2,"['Dreamborn', 'Hero', 'Prince']",3-121-en-sp.webp
Into the Inklands,3,122,Scroop,Backstabber,Uncommon,5,TRUE,Ruby,2,5,2,"['Storyborn', 'Villain', 'Alien', 'Pirate']",3-122-en-sp.webp
Into the Inklands,3,123,Simba,Scrappy Cub,Rare,2,FALSE,Ruby,1,1,3,"['Storyborn', 'Hero', 'Prince']",3-123-en-sp.webp
Into the Inklands,3,124,Slightly,Lost Boy,Uncommon,4,TRUE,Ruby,4,3,1,"['Storyborn', 'Ally']",3-124-en-sp.webp
Into the Inklands,3,125,Stitch,Little Rocket,Common,2,FALSE,Ruby,3,1,1,"['Dreamborn', 'Hero', 'Alien']",3-125-en-sp.webp
Into the Inklands,3,126,Trigger,Not-So-Sharp Shooter,Uncommon,2,TRUE,Ruby,3,1,1,"['Storyborn', 'Ally']",3-126-en-sp.webp
Into the Inklands,3,127,Webby Vanderquack,Enthusiastic Duck,Common,3,TRUE,Ruby,3,4,1,"['Storyborn', 'Ally']",3-127-en-sp.webp
Into the Inklands,3,128,Divebomb,,Uncommon,3,TRUE,Ruby,,,,[nan],3-128-en-sp.webp
Into the Inklands,3,129,I've Got a Dream,,Uncommon,2,TRUE,Ruby,,,,[nan],3-129-en-sp.webp
Into the Inklands,3,130,On Your Feet! Now!,,Rare,4,FALSE,Ruby,,,,[nan],3-130-en-sp.webp
Into the Inklands,3,131,Voyage,,Common,1,TRUE,Ruby,,,,[nan],3-131-en-sp.webp
Into the Inklands,3,132,Maui's Fish Hook,,Rare,3,TRUE,Ruby,,,,[nan],3-132-en-sp.webp
Rise of the Floodborn,2,2,Christopher Robin,Adventurer,Rare,6,TRUE,Amber,2,6,2,"['Dreamborn', 'Hero']",2-2-en-sp.webp
Rise of the Floodborn,2,3,Cinderella,Ballroom Sensation,Rare,1,TRUE,Amber,1,2,1,"['Storyborn', 'Hero', 'Princess']",2-3-en-sp.webp
Rise of the Floodborn,2,4,Cobra Bubbles,Just a Social Worker,Rare,7,TRUE,Amber,5,9,2,"['Storyborn', 'Ally']",2-4-en-sp.webp
Rise of the Floodborn,2,9,Grand Duke,Advisor to the King,Rare,2,TRUE,Amber,2,2,1,"['Storyborn', 'Ally']",2-9-en-sp.webp
Rise of the Floodborn,2,16,Mulan,Reflecting,Rare,4,TRUE,Amber,3,3,2,"['Floodborn', 'Hero', 'Princess']",2-16-en-sp.webp
Rise of the Floodborn,2,31,World's Greatest Criminal Mind,,Rare,3,TRUE,Amber,,,,[nan],2-31-en-sp.webp
Rise of the Floodborn,2,33,Dragon Gem,,Rare,3,FALSE,Amber,,,,[nan],2-33-en-sp.webp
Rise of the Floodborn,2,34,Sleepy's Flute,,Rare,2,FALSE,Amber,,,,[nan],2-34-en-sp.webp
Rise of the Floodborn,2,46,Madam Mim,Fox,Rare,3,TRUE,Amethyst,4,3,1,"['Storyborn', 'Villain', 'Sorcerer']",2-46-en-sp.webp
Rise of the Floodborn,2,48,Madam Mim,Rival of Merlin,Rare,5,TRUE,Amethyst,2,5,2,"['Floodborn', 'Villain', 'Sorcerer']",2-48-en-sp.webp
Rise of the Floodborn,2,52,Merlin,Rabbit,Rare,4,FALSE,Amethyst,2,3,1,"['Storyborn', 'Mentor', 'Sorcerer']",2-52-en-sp.webp
Rise of the Floodborn,2,53,Merlin,Shapeshifter,Rare,4,TRUE,Amethyst,1,5,1,"['Storyborn', 'Mentor', 'Sorcerer']",2-53-en-sp.webp
Rise of the Floodborn,2,56,Pinocchio,Star Attraction,Rare,2,FALSE,Amethyst,1,1,3,"['Storyborn', 'Hero']",2-56-en-sp.webp
Rise of the Floodborn,2,62,Gruesome and Grim,,Rare,3,FALSE,Amethyst,,,,[nan],2-62-en-sp.webp
Rise of the Floodborn,2,67,Perplexing Signposts,,Rare,2,FALSE,Amethyst,,,,[nan],2-67-en-sp.webp
Rise of the Floodborn,2,68,The Sorcerer's Spellbook,,Rare,3,FALSE,Amethyst,,,,[nan],2-68-en-sp.webp
Rise of the Floodborn,2,82,Flynn Rider,His Own Biggest Fan,Rare,4,FALSE,Emerald,2,3,4,"['Floodborn', 'Hero', 'Prince']",2-82-en-sp.webp
Rise of the Floodborn,2,84,Little John,Loyal Friend,Rare,6,TRUE,Emerald,6,6,2,"['Storyborn', 'Ally']",2-84-en-sp.webp
Rise of the Floodborn,2,85,Lucifer,Cunning Cat,Rare,5,FALSE,Emerald,2,2,2,"['Storyborn', 'Ally']",2-85-en-sp.webp
Rise of the Floodborn,2,88,Pete,Bad Guy,Rare,5,TRUE,Emerald,3,4,2,"['Storyborn', 'Villain']",2-88-en-sp.webp
Rise of the Floodborn,2,89,Prince John,Greediest of All,Rare,3,FALSE,Emerald,1,2,2,"['Dreamborn', 'Villain', 'Prince']",2-89-en-sp.webp
Rise of the Floodborn,2,96,Bibbidi Bobbidi Boo,,Rare,3,FALSE,Emerald,,,,[nan],2-96-en-sp.webp
Rise of the Floodborn,2,100,Pack Tactics,,Rare,4,TRUE,Emerald,,,,[nan],2-100-en-sp.webp
Rise of the Floodborn,2,102,Ratigan's Marvelous Trap,,Rare,3,FALSE,Emerald,,,,[nan],2-102-en-sp.webp
Rise of the Floodborn,2,109,Honest John,Not That Honest,Rare,3,FALSE,Ruby,2,3,1,"['Storyborn', 'Villain']",2-109-en-sp.webp
Rise of the Floodborn,2,112,Lumiere,Hotheaded Candelabra,Rare,7,TRUE,Ruby,7,7,2,"['Dreamborn', 'Ally']",2-112-en-sp.webp
The First Chapter,1,154,Mickey Mouse,Detective,Common,3,FALSE,Sapphire,1,3,1,"['Dreamborn', 'Hero', 'Detective']",
Rise of the Floodborn,2,121,Ratigan,Very Large Mouse,Rare,5,FALSE,Ruby,3,3,2,"['Storyborn', 'Villain']",2-121-en-sp.webp
Rise of the Floodborn,2,126,Shere Khan,Menacing Predator,Rare,3,TRUE,Ruby,3,3,1,"['Storyborn', 'Villain']",2-126-en-sp.webp
Rise of the Floodborn,2,128,Tuk Tuk,Wrecking Ball,Rare,4,FALSE,Ruby,4,5,0,"['Storyborn', 'Ally']",2-128-en-sp.webp
Rise of the Floodborn,2,130,Teeth and Ambitions,,Rare,2,TRUE,Ruby,,,,[nan],2-130-en-sp.webp
Rise of the Floodborn,2,134,Dinner Bell,,Rare,4,FALSE,Ruby,,,,[nan],2-134-en-sp.webp
Rise of the Floodborn,2,147,Gaston,Intellectual Powerhouse,Rare,6,FALSE,Sapphire,4,4,3,"['Floodborn', 'Villain']",2-147-en-sp.webp
Rise of the Floodborn,2,149,Hiram Flaversham,Toymaker,Rare,4,TRUE,Sapphire,1,6,1,"['Storyborn', 'Inventor']",2-149-en-sp.webp
Rise of the Floodborn,2,153,Mrs. Judson,Housekeeper,Rare,4,FALSE,Sapphire,1,5,2,"['Storyborn', 'Ally']",2-153-en-sp.webp
Rise of the Floodborn,2,155,Noi,Orphaned Thief,Rare,2,TRUE,Sapphire,1,2,2,"['Storyborn', 'Ally']",2-155-en-sp.webp
Rise of the Floodborn,2,157,Prince Charming,Heir to the Throne,Rare,4,TRUE,Sapphire,3,3,3,"['Dreamborn', 'Hero', 'Prince']",2-157-en-sp.webp
Rise of the Floodborn,2,161,Winnie the Pooh,Having a Think,Rare,3,TRUE,Sapphire,2,3,2,"['Storyborn', 'Hero']",2-161-en-sp.webp
Rise of the Floodborn,2,162,Falling Down the Rabbit Hole,,Rare,4,FALSE,Sapphire,,,,[nan],2-162-en-sp.webp
Rise of the Floodborn,2,168,Maurice's Workshop,,Rare,3,FALSE,Sapphire,,,,[nan],2-168-en-sp.webp
Rise of the Floodborn,2,175,Chief Bogo,Respected Officer,Rare,4,FALSE,Steel,2,4,2,['Dreamborn'],2-175-en-sp.webp
Rise of the Floodborn,2,180,Goofy,Knight for a Day,Rare,9,TRUE,Steel,10,10,4,"['Dreamborn', 'Hero', 'Knight']",2-180-en-sp.webp
Rise of the Floodborn,2,181,Hercules,Divine Hero,Rare,6,TRUE,Steel,6,3,2,"['Floodborn', 'Hero', 'Prince', 'Deity']",2-181-en-sp.webp
Rise of the Floodborn,2,185,Kronk,Junior Chipmunk,Rare,6,TRUE,Steel,4,5,2,"['Storyborn', 'Ally']",2-185-en-sp.webp
Rise of the Floodborn,2,192,Queen of Hearts,Capricious Monarch,Rare,7,TRUE,Steel,5,6,1,"['Storyborn', 'Villain', 'Queen']",2-192-en-sp.webp
Rise of the Floodborn,2,194,The Huntsman,Reluctant Enforcer,Rare,2,TRUE,Steel,1,1,2,"['Storyborn', 'Ally']",2-194-en-sp.webp
Rise of the Floodborn,2,201,Strength of a Raging Fire,,Rare,3,TRUE,Steel,,,,[nan],2-201-en-sp.webp
Rise of the Floodborn,2,204,Weight Set,,Rare,3,TRUE,Steel,,,,[nan],2-204-en-sp.webp
Shimmering Skies,5,1,Koda,Talkative Cub,Rare,2,TRUE,Amber,2,1,2,"['Storyborn', 'Ally']",5-1-en-sp.webp
The First Chapter,1,157,Robin Hood,Unrivaled Archer,Super_rare,6,TRUE,Sapphire,4,4,2,"['Storyborn', 'Hero']",
Shimmering Skies,5,18,Moana,Determined Explorer,Rare,3,FALSE,Amber,3,4,2,"['Storyborn', 'Hero', 'Princess']",5-18-en-sp.webp
Shimmering Skies,5,19,Vanellope von Schweetz,Sugar Rush Princess,Rare,4,TRUE,Amber,2,4,2,"['Floodborn', 'Hero', 'Princess', 'Racer']",5-19-en-sp.webp
Shimmering Skies,5,21,Wreck-It Ralph,Admiral Underpants,Rare,7,FALSE,Amber,6,7,2,"['Storyborn', 'Hero']",5-21-en-sp.webp
Shimmering Skies,5,27,Revive,,Rare,5,FALSE,Amber,,,,[nan],5-27-en-sp.webp
Shimmering Skies,5,31,Queen's Sensor Core,,Rare,2,TRUE,Amber,,,,[nan],5-31-en-sp.webp
Shimmering Skies,5,34,Pride Lands,Jungle Oasis,Rare,3,TRUE,Amber,,8,1,[nan],5-34-en-sp.webp
Shimmering Skies,5,45,Luisa Madrigal,Entertaining Muscle,Rare,6,FALSE,Amethyst,4,8,3,"['Storyborn', 'Ally', 'Madrigal']",5-45-en-sp.webp
Shimmering Skies,5,46,Anna,Mystical Majesty,Rare,7,FALSE,Amethyst,4,5,2,"['Floodborn', 'Hero', 'Queen', 'Sorcerer']",5-46-en-sp.webp
Shimmering Skies,5,50,Olaf,Happy Passenger,Rare,9,FALSE,Amethyst,6,6,3,"['Storyborn', 'Ally']",5-50-en-sp.webp
Shimmering Skies,5,53,Magica De Spell,Cruel Sorceress,Rare,4,TRUE,Amethyst,2,5,1,"['Storyborn', 'Villain', 'Sorcerer']",5-53-en-sp.webp
Shimmering Skies,5,55,Rafiki,Shaman Duelist,Rare,4,FALSE,Amethyst,1,4,2,"['Storyborn', 'Mentor', 'Sorcerer']",5-55-en-sp.webp
Shimmering Skies,5,61,We Know the Way,,Rare,3,TRUE,Amethyst,,,,[nan],5-61-en-sp.webp
Shimmering Skies,5,65,Half Hexwell Crown,,Rare,6,FALSE,Amethyst,,,,[nan],5-65-en-sp.webp
Shimmering Skies,5,67,Elsa's Ice Palace,Place of Solitude,Rare,3,FALSE,Amethyst,,4,1,[nan],5-67-en-sp.webp
Shimmering Skies,5,69,Robin Hood,Timely Contestant,Rare,9,FALSE,Emerald,6,6,4,"['Storyborn', 'Hero']",5-69-en-sp.webp
Shimmering Skies,5,79,Iago,Fake Flamingo,Rare,4,TRUE,Emerald,2,4,1,"['Storyborn', 'Ally']",5-79-en-sp.webp
Shimmering Skies,5,80,Banzai,Gluttonous Predator,Rare,2,FALSE,Emerald,3,2,2,"['Storyborn', 'Ally', 'Hyena']",5-80-en-sp.webp
Shimmering Skies,5,91,Shenzi,Head Hyena,Rare,5,TRUE,Emerald,3,6,1,"['Storyborn', 'Ally', 'Hyena']",5-91-en-sp.webp
Shimmering Skies,5,93,Scar,Vengeful Lion,Rare,4,TRUE,Emerald,4,2,1,"['Storyborn', 'Villain']",5-93-en-sp.webp
Shimmering Skies,5,97,Remember Who You Are,,Rare,4,FALSE,Emerald,,,,[nan],5-97-en-sp.webp
Shimmering Skies,5,98,Prince John's Mirror,,Rare,3,TRUE,Emerald,,,,[nan],5-98-en-sp.webp
Shimmering Skies,5,101,Sherwood Forest,Outlaw Hideaway,Rare,2,TRUE,Emerald,,7,0,[nan],5-101-en-sp.webp
Shimmering Skies,5,104,Wreck-It Ralph,Demolition Dude,Rare,3,TRUE,Ruby,1,4,1,"['Storyborn', 'Hero']",5-104-en-sp.webp
Shimmering Skies,5,115,Denahi,Avenging Brother,Rare,5,FALSE,Ruby,7,5,2,['Storyborn'],5-115-en-sp.webp
Shimmering Skies,5,119,Gaston,Pure Paragon,Rare,9,FALSE,Ruby,10,6,2,"['Dreamborn', 'Villain']",5-119-en-sp.webp
Shimmering Skies,5,123,Ratigan,Party Crasher,Rare,7,FALSE,Ruby,5,5,3,"['Floodborn', 'Villain']",5-123-en-sp.webp
Shimmering Skies,5,124,Vanellope von Schweetz,Random Roster Racer,Rare,4,FALSE,Ruby,3,3,2,"['Storyborn', 'Hero', 'Princess', 'Racer']",5-124-en-sp.webp
Shimmering Skies,5,129,Don't Let the Frostbite Bite,,Rare,7,TRUE,Ruby,,,,[nan],5-129-en-sp.webp
Shimmering Skies,5,133,The Sword Released,,Rare,3,FALSE,Ruby,,,,[nan],5-133-en-sp.webp
Shimmering Skies,5,135,Sugar Rush Speedway,Starting Line,Rare,1,FALSE,Ruby,,5,0,[nan],5-135-en-sp.webp
Shimmering Skies,5,140,Scrooge McDuck,Afficionado of Antiquities,Rare,4,FALSE,Sapphire,5,5,2,"['Storyborn', 'Hero']",5-140-en-sp.webp
Shimmering Skies,5,145,Sheriff of Nottingham,Bushel Britches,Rare,9,FALSE,Sapphire,5,9,4,"['Storyborn', 'Villain']",5-145-en-sp.webp
The First Chapter,1,162,If it's Not Baroque,,Rare,3,FALSE,Sapphire,,,,[nan],
Shimmering Skies,5,148,The Queen,Crown of the Council,Rare,4,FALSE,Sapphire,3,2,2,"['Storyborn', 'Villain', 'Queen', 'Sorcerer']",5-148-en-sp.webp
Shimmering Skies,5,158,Belle,Of the Ball,Rare,4,FALSE,Sapphire,2,3,2,"['Dreamborn', 'Hero', 'Princess']",5-158-en-sp.webp
Shimmering Skies,5,161,Royal Tantrum,,Rare,4,FALSE,Sapphire,,,,[nan],5-161-en-sp.webp
Shimmering Skies,5,166,Basil's Magnifying Glass,,Rare,2,TRUE,Sapphire,,,,[nan],5-166-en-sp.webp
Shimmering Skies,5,169,The Great Illuminary,Radiant Ballroom,Rare,3,TRUE,Sapphire,,9,0,[nan],5-169-en-sp.webp
Shimmering Skies,5,182,Namaari,Resolute Daughter,Rare,9,FALSE,Steel,5,5,3,"['Storyborn', 'Villain', 'Princess']",5-182-en-sp.webp
Shimmering Skies,5,184,Yzma,Unjustly Treated,Rare,4,FALSE,Steel,1,4,2,"['Dreamborn', 'Villain', 'Sorcerer']",5-184-en-sp.webp
Shimmering Skies,5,187,Pete,Wrestling Champ,Rare,3,FALSE,Steel,1,3,1,"['Dreamborn', 'Villain']",5-187-en-sp.webp
Shimmering Skies,5,188,Sir Ector,Castle Lord,Rare,7,FALSE,Steel,7,10,3,"['Storyborn', 'Knight']",5-188-en-sp.webp
Shimmering Skies,5,193,Doc,Bold Knight,Rare,2,FALSE,Steel,1,3,1,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']",5-193-en-sp.webp
Shimmering Skies,5,196,Tug-of-War,,Rare,5,TRUE,Steel,,,,[nan],5-196-en-sp.webp
Shimmering Skies,5,201,Plate Armor,,Rare,4,FALSE,Steel,,,,[nan],5-201-en-sp.webp
Shimmering Skies,5,203,Bad-Anon,Villain Support Center,Rare,3,TRUE,Steel,,7,1,[nan],5-203-en-sp.webp
The First Chapter,1,174,Captain Hook,Forceful Duelist,Common,1,TRUE,Steel,1,2,1,"['Dreamborn', 'Villain', 'Pirate', 'Captain']",
The First Chapter,1,5,Hades,King of Olympus,Rare,8,FALSE,Amber,6,7,1,"['Floodborn', 'Villain', 'King', 'Deity']",1-5-en-sp.webp
The First Chapter,1,6,Hades,Lord of the Underworld,Rare,4,FALSE,Amber,3,2,1,"['Storyborn', 'Villain', 'Deity']",1-6-en-sp.webp
The First Chapter,1,9,Lilo,Making a Wish,Rare,1,FALSE,Amber,1,1,2,"['Storyborn', 'Hero']",1-9-en-sp.webp
The First Chapter,1,14,Moana,Of Motunui,Rare,5,TRUE,Amber,1,6,3,"['Storyborn', 'Hero', 'Princess']",1-14-en-sp.webp
The First Chapter,1,176,Cerberus,Three-Headed Dog,Common,5,TRUE,Steel,5,6,1,['Storyborn'],
The First Chapter,1,30,Part of Your World,,Rare,3,FALSE,Amber,,,,[nan],1-30-en-sp.webp
The First Chapter,1,33,Lantern,,Rare,2,FALSE,Amber,,,,[nan],1-33-en-sp.webp
The First Chapter,1,34,Ursula's Shell Necklace,,Rare,3,FALSE,Amber,,,,[nan],1-34-en-sp.webp
The First Chapter,1,37,Dr. Facilier,Agent Provocateur,Rare,7,FALSE,Amethyst,4,5,3,"['Floodborn', 'Villain', 'Sorcerer']",1-37-en-sp.webp
The First Chapter,1,39,Dr. Facilier,Remarkable Gentleman,Rare,3,TRUE,Amethyst,2,4,1,"['Storyborn', 'Villain', 'Sorcerer']",1-39-en-sp.webp
The First Chapter,1,43,Flotsam,Ursula's Spy,Rare,5,FALSE,Amethyst,3,4,2,"['Storyborn', 'Ally']",1-43-en-sp.webp
The First Chapter,1,44,Jafar,Keeper of Secrets,Rare,4,TRUE,Amethyst,0,5,2,"['Dreamborn', 'Villain', 'Sorcerer']",1-44-en-sp.webp
The First Chapter,1,48,Maleficent,Biding Her Time,Rare,1,FALSE,Amethyst,1,1,2,"['Dreamborn', 'Villain', 'Sorcerer']",1-48-en-sp.webp
The First Chapter,1,61,Zeus,God of Lightning,Rare,4,FALSE,Amethyst,0,4,2,"['Storyborn', 'Deity']",1-61-en-sp.webp
The First Chapter,1,66,Magic Mirror,,Rare,2,FALSE,Amethyst,,,,[nan],1-66-en-sp.webp
The First Chapter,1,68,White Rabbit's Pocket Watch,,Rare,3,TRUE,Amethyst,,,,[nan],1-68-en-sp.webp
The First Chapter,1,197,Fire the Cannons!,,Common,1,FALSE,Steel,,,,[nan],
The First Chapter,1,76,Genie,Powers Unleashed,Rare,8,FALSE,Emerald,3,5,3,"['Floodborn', 'Hero']",1-76-en-sp.webp
The First Chapter,1,78,Hans,Scheming Prince,Rare,4,TRUE,Emerald,3,3,3,"['Storyborn', 'Villain', 'Prince']",1-78-en-sp.webp
The First Chapter,1,80,Iago,Loud-Mouthed Parrot,Rare,3,TRUE,Emerald,1,4,1,"['Storyborn', 'Ally']",1-80-en-sp.webp
The First Chapter,1,84,Kuzco,Temperamental Emperor,Rare,5,FALSE,Emerald,2,4,3,"['Storyborn', 'King']",1-84-en-sp.webp
The First Chapter,1,85,Lady Tremaine,Wicked Stepmother,Rare,6,FALSE,Emerald,1,5,1,"['Dreamborn', 'Villain']",1-85-en-sp.webp
The First Chapter,1,94,Do It Again!,,Rare,3,FALSE,Emerald,,,,[nan],1-94-en-sp.webp
The First Chapter,1,97,Steal from the Rich,,Rare,5,FALSE,Emerald,,,,[nan],1-97-en-sp.webp
The First Chapter,1,107,Captain Hook,Ruthless Pirate,Rare,7,FALSE,Ruby,5,5,2,"['Storyborn', 'Villain', 'Pirate', 'Captain']",1-107-en-sp.webp
Rise of the Floodborn,2,19,Rapunzel,Gifted Artist,Uncommon,5,TRUE,Amber,0,6,2,"['Floodborn', 'Hero', 'Princess']",
The First Chapter,1,114,Maui,Hero to All,Rare,5,TRUE,Ruby,6,5,0,"['Storyborn', 'Hero', 'Deity']",1-114-en-sp.webp
The First Chapter,1,123,Scar,Shameless Firebrand,Rare,8,FALSE,Ruby,6,6,1,"['Floodborn', 'Villain', 'King']",1-123-en-sp.webp
The First Chapter,1,125,Stitch,Abomination,Rare,6,TRUE,Ruby,4,6,3,"['Storyborn', 'Hero', 'Alien']",1-125-en-sp.webp
The First Chapter,1,128,Be Prepared,,Rare,7,FALSE,Ruby,,,,[nan],1-128-en-sp.webp
The First Chapter,1,134,Poisoned Apple,,Rare,3,FALSE,Ruby,,,,[nan],1-134-en-sp.webp
The First Chapter,1,136,Sword of Truth,,Rare,4,FALSE,Ruby,,,,[nan],1-136-en-sp.webp
The First Chapter,1,137,Ariel,Whoseit Collector,Rare,4,FALSE,Sapphire,3,3,1,"['Storyborn', 'Hero', 'Princess']",1-137-en-sp.webp
The First Chapter,1,149,Jasmine,Queen of Agrabah,Rare,5,TRUE,Sapphire,2,5,2,"['Floodborn', 'Hero', 'Princess', 'Queen']",1-149-en-sp.webp
The First Chapter,1,151,Maleficent,Uninvited,Rare,5,TRUE,Sapphire,3,6,3,"['Dreamborn', 'Villain', 'Sorcerer']",1-151-en-sp.webp
The First Chapter,1,152,Maurice,World-Famous Inventor,Rare,6,TRUE,Sapphire,2,7,2,"['Dreamborn', 'Mentor', 'Inventor']",1-152-en-sp.webp
The First Chapter,1,158,Scar,Mastermind,Rare,6,TRUE,Sapphire,5,4,2,"['Storyborn', 'Villain']",1-158-en-sp.webp
Rise of the Floodborn,2,114,Minnie Mouse,Wide-Eyed Diver,Rare,4,TRUE,Ruby,2,3,1,"['Floodborn', 'Hero']",
The First Chapter,1,163,Let It Go,,Rare,5,TRUE,Sapphire,,,,[nan],1-163-en-sp.webp
The First Chapter,1,168,Fishbone Quill,,Rare,3,TRUE,Sapphire,,,,[nan],1-168-en-sp.webp
The First Chapter,1,173,Captain Hook,Captain of the Jolly Roger,Rare,4,FALSE,Steel,3,4,1,"['Storyborn', 'Villain', 'Pirate', 'Captain']",1-173-en-sp.webp
The First Chapter,1,175,Captain Hook,Thinking a Happy Thought,Rare,5,FALSE,Steel,2,5,1,"['Floodborn', 'Villain', 'Pirate', 'Captain']",1-175-en-sp.webp
The First Chapter,1,185,Maui,Demigod,Rare,8,TRUE,Steel,8,8,3,"['Storyborn', 'Hero', 'Deity']",1-185-en-sp.webp
The First Chapter,1,186,Mickey Mouse,Musketeer,Rare,6,TRUE,Steel,2,7,2,"['Dreamborn', 'Hero', 'Musketeer']",1-186-en-sp.webp
The First Chapter,1,189,Simba,Returned King,Rare,7,TRUE,Steel,4,6,2,"['Storyborn', 'Hero', 'King']",1-189-en-sp.webp
The First Chapter,1,198,Grab Your Sword,,Rare,5,FALSE,Steel,,,,[nan],1-198-en-sp.webp
The First Chapter,1,203,Musketeer Tabard,,Rare,4,FALSE,Steel,,,,[nan],1-203-en-sp.webp
